out_file,program,addr,body_lines,owner_out_file,owner_addr,owner_name,shared,containment
bank0/BA4F.c,bank0,BA4F,1,bank0/BA4F.c,BA4F,index_code_by_r7_at_0a49_and_0a4b,no,1.00
bank0/BA6F.c,bank0,BA6F,2,bank0/BA6F.c,BA6F,store_code_byte_to_08c5,no,1.00
bank0/BA74.c,bank0,BA74,1,bank0/BA74.c,BA74,load_dptr_0a51,no,1.00
bank0/BA77.c,bank0,BA77,1,bank0/BA77.c,BA77,load_dptr_from_be16_at_dptr,no,1.00
bank0/BA81.c,bank0,BA81,11,bank0/BA81.c,BA81,copy_code_pair_63f0_to_xdata_at_2r7_offset,no,1.00
bank0/BAAE.c,bank0,BAAE,1,bank0/BAAE.c,BAAE,load_r7_r6_from_0608_and_return_0399,no,1.00
bank0/BABF.c,bank0,BABF,1,bank0/BABF.c,BABF,read_code_byte_at_r6r7_plus_0460_10,no,1.00
bank0/BAD3.c,bank0,BAD3,1,bank0/BAD3.c,BAD3,clr_cy,no,1.00
bank0/BAD4.c,bank0,BAD4,2,bank0/BAD4.c,BAD4,sub_input_from_cpu_temp_043e,no,1.00
bank0/BADB.c,bank0,BADB,2,bank0/BADB.c,BADB,load_dptr_08ce,no,1.00
bank0/BADE.c,bank0,BADE,2,bank0/BADE.c,BADE,tailcall_70e4_add_0100_at_dptr,no,1.00
bank0/BAE5.c,bank0,BAE5,1,bank0/BAE5.c,BAE5,batt_temp_dK,no,1.00
bank0/BAE7.c,bank0,BAE7,1,bank0/BAE7.c,BAE7,load_r6_r7_from_04a3_04a2,no,1.00
bank0/BAF4.c,bank0,BAF4,3,bank0/BAF4.c,BAF4,store_r4_and_a_to_xdata_pair,no,1.00
bank0/BAFD.c,bank0,BAFD,4,bank0/BAFD.c,BAFD,store_a_then_set_bits_1_and_0_of_1900,no,1.00
bank0/BB08.c,bank0,BB08,3,bank0/BB08.c,BB08,store_a_then_set_bit0_1901,no,1.00
bank0/BB11.c,bank0,BB11,4,bank0/BB11.c,BB11,mod_100_of_be16_0855,no,1.00
bank0/BB22.c,bank0,BB22,3,bank0/BB22.c,BB22,mov_a_c8,no,1.00
bank0/BB24.c,bank0,BB24,3,bank0/BB24.c,BB24,store_a_to_1804,no,1.00
bank0/BB28.c,bank0,BB28,2,bank0/BB28.c,BB28,copy_dptr_byte_to_075b_then_set_dptr_1809,no,1.00
bank0/BB31.c,bank0,BB31,1,bank0/BB31.c,BB31,sub_dptr_byte_from_0a4a,no,1.00
bank0/BB39.c,bank0,BB39,2,bank0/BB39.c,BB39,sub_low_byte_0a49,no,1.00
bank0/BB40.c,bank0,BB40,1,bank0/BB40.c,BB40,fan_mode_get,no,1.00
bank0/BB47.c,bank0,BB47,3,bank0/BB47.c,BB47,load_dptr_08b8,no,1.00
bank0/BB4A.c,bank0,BB4A,3,bank0/BB4A.c,BB4A,store_a_to_dptr_then_load_0a,no,1.00
bank0/BB4D.c,bank0,BB4D,2,bank0/BB4D.c,BB4D,store_a_to_08b9,no,1.00
bank0/BB55.c,bank0,BB55,1,bank0/BB55.c,BB55,set_cy_before_043e_sub,no,1.00
bank0/BB56.c,bank0,BB56,2,bank0/BB56.c,BB56,cpu_temp_minus_code_table_byte,no,1.00
bank0/BB5E.c,bank0,BB5E,1,bank0/BB5E.c,BB5E,FUN_CODE_bb5e,no,1.00
bank0/BB60.c,bank0,BB60,2,bank0/BB60.c,BB60,FUN_CODE_bb60,no,1.00
bank0/BB6A.c,bank0,BB6A,6,bank0/BB6A.c,BB6A,fill_0852_0854_with_ff,no,1.00
bank0/BB78.c,bank0,BB78,3,bank0/BB6A.c,BB6A,fill_0852_0854_with_ff,yes,1.00
bank0/BB80.c,bank0,BB80,2,bank0/BB80.c,BB80,store_a_then_read_07c5,no,1.00
bank0/BB81.c,bank0,BB81,1,bank0/BB81.c,BB81,is_07c5_bit0_clear,no,1.00
bank0/BB88.c,bank0,BB88,1,bank0/BB88.c,BB88,sub_19_from_0857,no,1.00
bank0/BB90.c,bank0,BB90,3,bank0/BB90.c,BB90,store_be16_a,no,1.00
bank0/BB99.c,bank0,BB99,3,bank0/BB99.c,BB99,store_a_then_1906_init,no,1.00
bank0/BB9A.c,bank0,BB9A,2,bank0/BB9A.c,BB9A,init_1906_to_9f,no,1.00
bank0/BBA4.c,bank0,BBA4,3,bank0/BBA4.c,BBA4,mask_0476_with_1f,no,1.00
bank0/BBAB.c,bank0,BBAB,2,bank0/BBAB.c,BBAB,clear_084f_bit0,no,1.00
bank0/BBB3.c,bank0,BBB3,2,bank0/BBB3.c,BBB3,store_code_byte_to_08c0,no,1.00
bank0/BBBD.c,bank0,BBBD,2,bank0/BBBD.c,BBBD,store_code_byte_to_08c3,no,1.00
bank0/BBC7.c,bank0,BBC7,1,bank0/BBC7.c,BBC7,sub_10x_08bd_from_08ce_pair,no,1.00
bank0/BBDD.c,bank0,BBDD,1,bank0/BBDD.c,BBDD,set_cy_before_044f_sub,no,1.00
bank0/BBDE.c,bank0,BBDE,2,bank0/BBDE.c,BBDE,gpu_temp_minus_code_table_byte,no,1.00
bank0/BBE6.c,bank0,BBE6,1,bank0/BBE6.c,BBE6,load_dptr_0469,no,1.00
bank0/BBE9.c,bank0,BBE9,1,bank0/BBE9.c,BBE9,set_cy_before_0461_sub,no,1.00
bank0/BBEA.c,bank0,BBEA,2,bank0/BBEA.c,BBEA,sub_0469_from_0461,no,1.00
bank0/BBF2.c,bank0,BBF2,1,bank0/BBF2.c,BBF2,sub_0866_from_0865,no,1.00
bank0/BBFE.c,bank0,BBFE,4,bank0/BBFE.c,BBFE,init_0a48_to_40,no,1.00
bank0/BC06.c,bank0,BC06,3,bank0/BC06.c,BC06,set_0a49_to_1_and_clear_0a4b,no,1.00
bank0/BC0E.c,bank0,BC0E,2,bank0/BC0E.c,BC0E,dptr_add_4x_a,no,1.00
bank0/BC14.c,bank0,BC14,4,bank0/BC14.c,BC14,init_0817_081e_081f_read_0815,no,1.00
bank0/BC26.c,bank0,BC26,3,bank0/BC26.c,BC26,copy_0a53_to_0873_and_0a54_to_087b,no,1.00
bank0/BC37.c,bank0,BC37,2,bank0/BC37.c,BC37,code_byte_sub_from_044c,no,1.00
bank0/BC3F.c,bank0,BC3F,4,bank0/BC3F.c,BC3F,store_a_then_clear_0824_bit7_and_0768_bit2,no,1.00
bank0/BC4F.c,bank0,BC4F,3,bank0/BC4F.c,BC4F,fan_table_base_offset_helper,no,1.00
bank0/BC5F.c,bank0,BC5F,2,bank0/BC5F.c,BC5F,inc_09e4_and_return_new,no,1.00
bank0/BC67.c,bank0,BC67,2,bank0/BC67.c,BC67,store_code_byte_to_08ac_then_reload_dptr,no,1.00
bank0/BC71.c,bank0,BC71,1,bank0/BC71.c,BC71,read_0434_keep_0435_in_r4,no,1.00
bank0/BC7B.c,bank0,BC7B,2,bank0/BC7B.c,BC7B,load_dptr_0a47_then_nothing,no,1.00
bank0/BC7E.c,bank0,BC7E,2,bank0/BC7E.c,BC7E,store_a_then_read_086c_set_cy,no,1.00
bank0/BC85.c,bank0,BC85,3,bank0/BC85.c,BC85,clear_08a9_and_08aa,no,1.00
bank0/BC8D.c,bank0,BC8D,1,bank0/BC8D.c,BC8D,cfg_cell_count_selector,no,1.00
bank0/BC95.c,bank0,BC95,1,bank0/BC95.c,BC95,table_632d_index_times_4,no,1.00
bank0/BC9F.c,bank0,BC9F,1,bank0/BC9F.c,BC9F,mul_0826_by_dptr_byte,no,1.00
bank0/BCA9.c,bank0,BCA9,3,bank0/BCA9.c,BCA9,clear_08a5_and_08a6,no,1.00
bank0/BCB1.c,bank0,BCB1,3,bank0/BCB1.c,BCB1,load_dptr_08e1_and_a_06_then_nothing,no,1.00
bank0/BCB6.c,bank0,BCB6,3,bank0/BCB6.c,BCB6,store_a_then_clear_08e0,no,1.00
bank0/BCBD.c,bank0,BCBD,2,bank0/BCBD.c,BCBD,dptr_r5_times_2_tail_call_705b,no,1.00
bank0/BCCB.c,bank0,BCCB,4,bank0/BCCB.c,BCCB,store_be16_of_08e6_and_arg_to_0a47,no,1.00
bank0/BCDA.c,bank0,BCDA,1,bank0/BCDA.c,BCDA,x0f10_table_indexed_by_0460,no,1.00
bank0/BCE9.c,bank0,BCE9,1,bank0/BCE9.c,BCE9,read_first_code_byte_pair_frag,no,1.00
bank0/BCEE.c,bank0,BCEE,1,bank0/BCEE.c,BCEE,dptr_from_code_be16,no,1.00
bank0/BCF5.c,bank0,BCF5,2,bank0/BCF5.c,BCF5,stress_headroom,no,1.00
bank0/BD03.c,bank0,BD03,3,bank0/BD03.c,BD03,clear_0741_bit0_and_08e2_bit4,no,1.00
bank0/BD12.c,bank0,BD12,1,bank0/BD12.c,BD12,read_x0b68,no,1.00
bank0/BD20.c,bank0,BD20,2,bank0/BD20.c,BD20,store_044b_then_read_08e2,no,1.00
bank0/BD29.c,bank0,BD29,2,bank0/BD29.c,BD29,set_r5_and_1_plus_carry_frag,no,1.00
bank0/BD2D.c,bank0,BD2D,1,bank0/BD2D.c,BD2D,sub16_r6r7_minus_r4r5,no,1.00
bank0/BD34.c,bank0,BD34,1,bank0/BD34.c,BD34,sub_dptr_byte_from_0867,no,1.00
bank0/BD3D.c,bank0,BD3D,1,bank0/BD3D.c,BD3D,sub_dptr_byte_from_0868,no,1.00
bank0/BD46.c,bank0,BD46,1,bank0/BD46.c,BD46,be16_08a9_08aa_minus_0321,no,1.00
bank0/BD54.c,bank0,BD54,3,bank0/BD54.c,BD54,store_be16_b,no,1.00
bank0/BD5D.c,bank0,BD5D,1,bank0/BD5D.c,BD5D,be16_0464_0465_minus_100,no,1.00
bank0/BD6B.c,bank0,BD6B,1,bank0/BD6B.c,BD6B,be16_046c_046d_minus_100,no,1.00
bank0/BD79.c,bank0,BD79,2,bank0/BD79.c,BD79,tail_call_7110_with_b6,no,1.00
bank0/BD7F.c,bank0,BD7F,3,bank0/BD7F.c,BD7F,store_a_then_tail_call_7110_b6,no,1.00
bank0/BD8B.c,bank0,BD8B,2,bank0/BD8B.c,BD8B,tier_250_eligible,no,1.00
bank0/BD98.c,bank0,BD98,2,bank0/BD98.c,BD98,tier_200_eligible,no,1.00
bank0/BDA5.c,bank0,BDA5,1,bank0/BDA5.c,BDA5,set_cy_fallthrough_to_bda6,no,1.00
bank0/BDA6.c,bank0,BDA6,2,bank0/BDA6.c,BDA6,sub_code_byte_from_x0875,no,1.00
bank0/BDAE.c,bank0,BDAE,2,bank0/BDAE.c,BDAE,copy_x1907_to_x0a57,no,1.00
bank0/BDBA.c,bank0,BDBA,2,bank0/BDBA.c,BDBA,copy_x190a_to_x0a57,no,1.00
bank0/BDC6.c,bank0,BDC6,2,bank0/BDC6.c,BDC6,copy_x190d_to_x0a57,no,1.00
bank0/BDD2.c,bank0,BDD2,1,bank0/BDD2.c,BDD2,read_x0a59_and_x0a5a,no,1.00
bank0/BDDA.c,bank0,BDDA,3,bank0/BDDA.c,BDDA,store_code_byte_to_0a49_0a4a,no,1.00
bank0/BDE6.c,bank0,BDE6,1,bank0/BDE6.c,BDE6,FUN_CODE_bde6,no,1.00
bank0/BDF2.c,bank0,BDF2,2,bank0/BDF2.c,BDF2,gpu_temp_minus_xdata_byte,no,1.00
bank0/BDFA.c,bank0,BDFA,2,bank0/BDFA.c,BDFA,write_40_then_read_x1601,no,1.00
bank0/BE02.c,bank0,BE02,2,bank0/BE02.c,BE02,tail_call_7110_with_b4,no,1.00
bank0/BE0D.c,bank0,BE0D,2,bank0/BE0D.c,BE0D,set_bit6_in_x0723,no,1.00
bank0/BE15.c,bank0,BE15,1,bank0/BE15.c,BE15,x0449_minus_x08ea_minus_1,no,1.00
bank0/BE21.c,bank0,BE21,3,bank0/BE21.c,BE21,write_a_to_x1805_and_x1808,no,1.00
bank0/BE2A.c,bank0,BE2A,3,bank0/BE2A.c,BE2A,write_64_91_pair,no,1.00
bank0/BE32.c,bank0,BE32,3,bank0/BE32.c,BE32,write_64_c7_pair,no,1.00
bank0/BE3A.c,bank0,BE3A,3,bank0/BE3A.c,BE3A,write_64_d9_pair,no,1.00
bank0/BE42.c,bank0,BE42,3,bank0/BE42.c,BE42,write_64_b5_pair,no,1.00
bank0/BE4A.c,bank0,BE4A,3,bank0/BE4A.c,BE4A,write_64_a3_pair,no,1.00
bank0/BE52.c,bank0,BE52,3,bank0/BE52.c,BE52,copy_x00c0_pair_to_iram_67_68,no,1.00
bank0/BE5D.c,bank0,BE5D,1,bank0/BE5D.c,BE5D,add_20_carry_to_r6_r7,no,1.00
bank0/BE68.c,bank0,BE68,2,bank0/BE68.c,BE68,x0469_minus_x1809,no,1.00
bank0/BE73.c,bank0,BE73,3,bank0/BE73.c,BE73,write_a_then_zero_at_0a47_0a48,no,1.00
bank0/BE7E.c,bank0,BE7E,2,bank0/BE7E.c,BE7E,write_9f_to_x1904,no,1.00
bank0/BE88.c,bank0,BE88,2,bank0/BE88.c,BE88,write_9f_to_x1909,no,1.00
bank0/BE92.c,bank0,BE92,2,bank0/BE92.c,BE92,write_9f_to_x190c,no,1.00
bank0/BE9C.c,bank0,BE9C,1,bank0/BE9C.c,BE9C,read_x0780_xor_a2,no,1.00
bank0/BEA3.c,bank0,BEA3,1,bank0/BEA3.c,BEA3,x044c_minus_r7,no,1.00
bank0/BEAA.c,bank0,BEAA,1,bank0/BEAA.c,BEAA,sub_33_from_09e4_low7,no,1.00
bank0/BEB4.c,bank0,BEB4,3,bank0/BEB4.c,BEB4,dec_dptr_byte_and_set_1804,no,1.00
bank0/BEBE.c,bank0,BEBE,4,bank0/BEBE.c,BEBE,mod_070a_by_r5,no,1.00
bank0/BEC8.c,bank0,BEC8,2,bank0/BEC8.c,BEC8,load_code_byte_to_0734,no,1.00
bank0/BED2.c,bank0,BED2,2,bank0/BED2.c,BED2,load_code_byte_to_0736,no,1.00
bank0/BEDC.c,bank0,BEDC,2,bank0/BEDC.c,BEDC,load_code_byte_to_08c4,no,1.00
bank0/BEE6.c,bank0,BEE6,2,bank0/BEE6.c,BEE6,load_code_byte_to_08c6,no,1.00
bank0/BEF0.c,bank0,BEF0,2,bank0/BEF0.c,BEF0,read_0a4a_minus_carry,no,1.00
bank0/BEF7.c,bank0,BEF7,2,bank0/BEF7.c,BEF7,set_089a_to_3c,no,1.00
bank0/BEFE.c,bank0,BEFE,1,bank0/BEFE.c,BEFE,read_be16_0a48,no,1.00
bank0/BF08.c,bank0,BF08,2,bank0/BF08.c,BF08,sub_0a4e_against_4d_with_borrow,no,1.00
bank0/BF12.c,bank0,BF12,2,bank0/BF12.c,BF12,copy_043d_to_09cd_and_return_09cd,no,1.00
bank0/BFDE.c,bank0,BFDE,13,bank0/BFDE.c,BFDE,init_xdata_from_code_table_64fd,no,1.00
bank0/C016.c,bank0,C016,2,bank0/C016.c,C016,clear_1610,no,1.00
bank0/C01C.c,bank0,C01C,6,bank0/C01C.c,C01C,set_1610_40_and_clear_1601_bit0,no,1.00
bank0/C030.c,bank0,C030,3,bank0/C030.c,C030,set_1615_40_and_clear_1807,no,1.00
bank0/C03C.c,bank0,C03C,12,bank0/C03C.c,C03C,set_16xx_40_and_clear_1601_bits_1_3_6,no,1.00
bank0/C058.c,bank0,C058,4,bank0/CDC3.c,CDC3,FUN_CODE_cdc3,yes,1.00
bank0/C066.c,bank0,C066,2,bank0/C066.c,C066,set_1608_bit5,no,1.00
bank0/C06E.c,bank0,C06E,2,bank0/C06E.c,C06E,clear_1608_bit5,no,1.00
bank0/C076.c,bank0,C076,2,bank0/C076.c,C076,set_1601_bit4,no,1.00
bank0/C07E.c,bank0,C07E,2,bank0/C07E.c,C07E,clear_1601_bit4,no,1.00
bank0/C086.c,bank0,C086,4,bank0/C086.c,C086,dispatch_1608_bit5_on_06e3,no,1.00
bank0/C096.c,bank0,C096,3,bank0/C096.c,C096,clear_1608_bit5_and_1601_bit4,no,1.00
bank0/C09C.c,bank0,C09C,3,bank0/C09C.c,C09C,set_1608_bit5_and_clear_1601_bit4,no,1.00
bank0/C0A2.c,bank0,C0A2,3,bank0/C0A2.c,C0A2,init_1615_1807_then_set_1601_bit5,no,1.00
bank0/C0AD.c,bank0,C0AD,3,bank0/C0AD.c,C0AD,init_1615_1807_then_clear_1601_bit5,no,1.00
bank0/C0B8.c,bank0,C0B8,2,bank0/C0B8.c,C0B8,return_1_unless_3202_bits_1_and_2,no,1.00
bank0/C0C9.c,bank0,C0C9,2,bank0/C0C9.c,C0C9,return_1_if_3202_bits_1_and_2,no,1.00
bank0/C0DA.c,bank0,C0DA,2,bank0/C0DA.c,C0DA,return_1_unless_3202_bit0,no,1.00
bank0/C0E7.c,bank0,C0E7,2,bank0/C0E7.c,C0E7,test_3202_bit0,no,1.00
bank0/C124.c,bank0,C124,2,bank0/C124.c,C124,set_1602_bit2,no,1.00
bank0/C12C.c,bank0,C12C,2,bank0/C12C.c,C12C,clear_1602_bit2,no,1.00
bank0/C154.c,bank0,C154,2,bank0/C154.c,C154,set_1602_bit7,no,1.00
bank0/C15C.c,bank0,C15C,2,bank0/C15C.c,C15C,clear_1602_bit7,no,1.00
bank0/C174.c,bank0,C174,2,bank0/C174.c,C174,set_1603_bit3,no,1.00
bank0/C191.c,bank0,C191,2,bank0/C191.c,C191,set_1603_bit4,no,1.00
bank0/C199.c,bank0,C199,2,bank0/C199.c,C199,clear_1603_bit4,no,1.00
bank0/C1B1.c,bank0,C1B1,2,bank0/C1B1.c,C1B1,test_1663_bit6,no,1.00
bank0/C1BE.c,bank0,C1BE,2,bank0/C1BE.c,C1BE,test_1663_bit6_inverted,no,1.00
bank0/C1CB.c,bank0,C1CB,2,bank0/C1CB.c,C1CB,test_1603_bit5,no,1.00
bank0/C1E7.c,bank0,C1E7,2,bank0/C1E7.c,C1E7,test_1664_bit0,no,1.00
bank0/C201.c,bank0,C201,2,bank0/C201.c,C201,set_1604_bit1,no,1.00
bank0/C209.c,bank0,C209,2,bank0/C209.c,C209,clear_1604_bit1,no,1.00
bank0/C224.c,bank0,C224,2,bank0/C224.c,C224,test_1604_bit3,no,1.00
bank0/C241.c,bank0,C241,2,bank0/C241.c,C241,clear_1604_bit5,no,1.00
bank0/C249.c,bank0,C249,2,bank0/C249.c,C249,set_1604_bit5,no,1.00
bank0/C251.c,bank0,C251,2,bank0/C251.c,C251,test_1665_bit0_inverted,no,1.00
bank0/C25E.c,bank0,C25E,2,bank0/C25E.c,C25E,clear_1605_bit1,no,1.00
bank0/C266.c,bank0,C266,2,bank0/C266.c,C266,set_1605_bit1,no,1.00
bank0/C26E.c,bank0,C26E,3,bank0/C26E.c,C26E,FUN_CODE_c26e,no,1.00
bank0/C278.c,bank0,C278,2,bank0/C278.c,C278,test_1665_bit2,no,1.00
bank0/C295.c,bank0,C295,2,bank0/C295.c,C295,test_1665_bit4_inverted,no,1.00
bank0/C2A2.c,bank0,C2A2,2,bank0/C2A2.c,C2A2,set_1605_bit5,no,1.00
bank0/C2AA.c,bank0,C2AA,2,bank0/C2AA.c,C2AA,clear_1605_bit5,no,1.00
bank0/C2BA.c,bank0,C2BA,2,bank0/C2BA.c,C2BA,set_1605_bit6,no,1.00
bank0/C2C2.c,bank0,C2C2,2,bank0/C2C2.c,C2C2,test_1665_bit6_inverted,no,1.00
bank0/C2CF.c,bank0,C2CF,2,bank0/C2CF.c,C2CF,clear_1605_bit7,no,1.00
bank0/C2F7.c,bank0,C2F7,2,bank0/C2F7.c,C2F7,set_1606_bit2,no,1.00
bank0/C2FF.c,bank0,C2FF,2,bank0/C2FF.c,C2FF,set_1606_bit0,no,1.00
bank0/C307.c,bank0,C307,2,bank0/C307.c,C307,clear_1606_bit0,no,1.00
bank0/C30F.c,bank0,C30F,2,bank0/C30F.c,C30F,set_1606_bit3,no,1.00
bank0/C317.c,bank0,C317,2,bank0/C317.c,C317,clear_1606_bit3,no,1.00
bank0/C31F.c,bank0,C31F,2,bank0/C31F.c,C31F,test_1606_bit4_inverted,no,1.00
bank0/C333.c,bank0,C333,1,bank0/C333.c,C333,nop_stub_c333,no,1.00
bank0/C33C.c,bank0,C33C,2,bank0/C33C.c,C33C,test_1666_bit7,no,1.00
bank0/C349.c,bank0,C349,2,bank0/C349.c,C349,test_1667_bit0,no,1.00
bank0/C356.c,bank0,C356,2,bank0/C356.c,C356,test_1667_bit0_inverted,no,1.00
bank0/C363.c,bank0,C363,2,bank0/C363.c,C363,write_40_to_1641,no,1.00
bank0/C36A.c,bank0,C36A,2,bank0/C36A.c,C36A,write_80_to_1641,no,1.00
bank0/C371.c,bank0,C371,2,bank0/C371.c,C371,clear_1607_bit1,no,1.00
bank0/C389.c,bank0,C389,2,bank0/C389.c,C389,clear_1607_bit2,no,1.00
bank0/C39E.c,bank0,C39E,2,bank0/C39E.c,C39E,set_1607_bit6,no,1.00
bank0/C3A6.c,bank0,C3A6,2,bank0/C3A6.c,C3A6,FUN_CODE_c3a6,no,1.00
bank0/C3AE.c,bank0,C3AE,7,bank0/C3AE.c,C3AE,route_074c_nibble_to_160a_and_1608,no,1.00
bank0/C412.c,bank0,C412,2,bank0/C412.c,C412,test_1668_bit4,no,1.00
bank0/C43F.c,bank0,C43F,3,bank0/C43F.c,C43F,set_1609_bit0_and_write_44_to_2006,no,1.00
bank0/C44D.c,bank0,C44D,3,bank0/C44D.c,C44D,clear_1609_bit0_and_write_04_to_2006,no,1.00
bank0/C468.c,bank0,C468,2,bank0/C468.c,C468,set_1609_bit2,no,1.00
bank0/C470.c,bank0,C470,2,bank0/C470.c,C470,clear_1609_bit2,no,1.00
bank0/C478.c,bank0,C478,3,bank0/C478.c,C478,set_160a_bit0_unless_b8f4_and_08eb,no,1.00
bank0/C48F.c,bank0,C48F,2,bank0/C48F.c,C48F,clear_160a_bit0,no,1.00
bank0/C497.c,bank0,C497,2,bank0/C497.c,C497,set_160a_bit1,no,1.00
bank0/C49F.c,bank0,C49F,2,bank0/C49F.c,C49F,FUN_CODE_c49f,no,1.00
bank0/C4A7.c,bank0,C4A7,2,bank0/C4A7.c,C4A7,set_160a_bit2,no,1.00
bank0/C4AF.c,bank0,C4AF,2,bank0/C4AF.c,C4AF,FUN_CODE_c4af,no,1.00
bank0/C4C9.c,bank0,C4C9,2,bank0/C4C9.c,C4C9,FUN_CODE_c4c9,no,1.00
bank0/C4D1.c,bank0,C4D1,2,bank0/C4D1.c,C4D1,FUN_CODE_c4d1,no,1.00
bank0/C4D9.c,bank0,C4D9,2,bank0/C4D9.c,C4D9,test_166a_bit7_inverted,no,1.00
bank0/C4E7.c,bank0,C4E7,1,bank0/C4E7.c,C4E7,cflag_1665_bit4_inverted,no,1.00
bank0/C4F0.c,bank0,C4F0,2,bank0/C4F0.c,C4F0,write_40_to_dptr_then_read_1601,no,1.00
bank0/C4F8.c,bank0,C4F8,1,bank0/C4F8.c,C4F8,read_074c_low_nibble,no,1.00
bank0/C55F.c,bank0,C55F,24,bank0/C55F.c,C55F,FUN_CODE_c55f,no,1.00
bank0/C5BD.c,bank0,C5BD,23,bank0/C5BD.c,C5BD,FUN_CODE_c5bd,no,1.00
bank0/C8C5.c,bank0,C8C5,12,bank0/C8C5.c,C8C5,select_0027_0028_from_five_probes,no,1.00
bank0/C9FF.c,bank0,C9FF,3,bank0/C9FF.c,C9FF,kbd_status_from_0826_low_bits,no,1.00
bank0/CA1D.c,bank0,CA1D,4,bank0/CA1D.c,CA1D,FUN_CODE_ca1d,no,1.00
bank0/CA1E.c,bank0,CA1E,3,bank0/CA1D.c,CA1D,FUN_CODE_ca1d,yes,1.00
bank0/CA2D.c,bank0,CA2D,2,bank0/CA2D.c,CA2D,clear_kbd_status_bit1_return_0826,no,1.00
bank0/CA39.c,bank0,CA39,1,bank0/CA39.c,CA39,dptr_from_r7_plus_00d0,no,1.00
bank0/CA3C.c,bank0,CA3C,2,bank0/CA3C.c,CA3C,dptr_from_a_with_carry_as_high_byte,no,1.00
bank0/CA44.c,bank0,CA44,1,bank0/CA44.c,CA44,read_0490_and_leave_dptr_0826,no,1.00
bank0/CA4C.c,bank0,CA4C,1,bank0/CA4C.c,CA4C,read_fan_mode_bits_4_and_7,no,1.00
bank0/CA53.c,bank0,CA53,9,bank0/CA53.c,CA53,tick_06ea_against_period_in_0a56,no,1.00
bank0/CC3D.c,bank0,CC3D,6,bank0/CC3D.c,CC3D,init_clear_00f5_and_1304_bit2,no,1.00
bank0/CC51.c,bank0,CC51,5,bank0/CC51.c,CC51,init_set_1304_bit4_and_clear_bit2,no,1.00
bank0/CC64.c,bank0,CC64,20,bank0/CC64.c,CC64,init_06e6_1_clear_0743_07c5_and_07d5_ff,no,1.00
bank0/CCFC.c,bank0,CCFC,22,bank0/CCFC.c,CCFC,power_on_init_and_two_hang_paths,no,1.00
bank0/CDC3.c,bank0,CDC3,10,bank0/CDC3.c,CDC3,FUN_CODE_cdc3,no,1.00
bank0/CDE4.c,bank0,CDE4,21,bank0/CDE4.c,CDE4,walk_index_06e7_up_to_1e_table_6bca,no,1.00
bank0/CE37.c,bank0,CE37,28,bank0/CE37.c,CE37,walk_index_06e7_up_to_17_table_6c65,no,1.00
bank0/CE9E.c,bank0,CE9E,23,bank0/CE9E.c,CE9E,load_index_06e7_head_of_cea2_loop,no,1.00
bank0/CEA2.c,bank0,CEA2,25,bank0/CEA2.c,CEA2,walk_index_06e7_up_to_0d_table_6cdd,no,1.00
bank0/CEE9.c,bank0,CEE9,27,bank0/CEE9.c,CEE9,walk_index_06e7_up_to_10_table_6d23,no,1.00
bank0/CF48.c,bank0,CF48,13,bank0/CF48.c,CF48,dispatch_06e6_after_counting_down_06e8_pair,no,1.00
bank0/CF96.c,bank0,CF96,5,bank0/CF96.c,CF96,arm_index_06e7_for_dispatch_06e6,no,1.00
bank0/CFB4.c,bank0,CFB4,2,bank0/CFB4.c,CFB4,bank1_switch_thunk_to_81c5,no,1.00
bank0/CFB7.c,bank0,CFB7,2,bank0/CFB7.c,CFB7,bank1_switch_thunk_to_823a,no,1.00
bank0/CFBA.c,bank0,CFBA,2,bank0/CFBA.c,CFBA,bank1_switch_thunk_to_8261,no,1.00
bank0/CFBD.c,bank0,CFBD,3,bank0/CFBD.c,CFBD,init_ccfc_then_bank1_thunk_818a,no,1.00
bank0/CFC6.c,bank0,CFC6,11,bank0/CFC6.c,CFC6,collect_two_flags_into_0816_then_raise_ap_oem_bit7,no,1.00
bank0/CFF6.c,bank0,CFF6,5,bank0/CFF6.c,CFF6,load_stride5_table_word_into_06e8_pair,no,1.00
bank0/D005.c,bank0,D005,3,bank0/D005.c,D005,movc_two_code_bytes_into_06e8_06e9,no,1.00
bank0/D01A.c,bank0,D01A,4,bank0/D01A.c,D01A,indirect_code_jump_via_stride5_table_6cd9,no,1.00
bank0/D029.c,bank0,D029,2,bank0/D029.c,D029,code_jump_to_two_bytes_at_dptr,no,1.00
bank0/D038.c,bank0,D038,1,bank0/D038.c,D038,mul_06e7_by_5,no,1.00
bank0/D041.c,bank0,D041,4,bank0/D041.c,D041,read_06e7,no,1.00
bank0/D045.c,bank0,D045,4,bank0/D045.c,D045,inc_06e7_clear_06ea_eb_read_06e8,no,1.00
bank0/D053.c,bank0,D053,2,bank0/D053.c,D053,add2_06e7,no,1.00
bank0/D05D.c,bank0,D05D,2,bank0/D05D.c,D05D,set_06ec_1,no,1.00
bank0/D065.c,bank0,D065,4,bank0/D065.c,D065,init_1f01_1f06_1f07,no,1.00
bank0/D078.c,bank0,D078,1,bank0/D078.c,D078,FUN_CODE_d078,no,1.00
bank0/D084.c,bank0,D084,2,bank0/D084.c,D084,set_0988_1,no,1.00
bank0/D091.c,bank0,D091,47,bank0/D091.c,D091,dispatch_on_0860,no,1.00
bank0/D236.c,bank0,D236,12,bank0/D236.c,D236,poll_d6c2_then_branch,no,1.00
