addr,program,spelled_as,span_group,cluster_id,refs,read,write,read+write,passed-to-call,address-taken,readers,writers,functions_touched,single_function,name,functions,cluster_key
0x0342,main-ec,DAT_EXTMEM,0x0342-0x0344,main-ec-203,23,17,5,0,1,0,9,3,10,no,,bank1:0xC979=mul_0342_0514_into_0388_when_03d0_lt_0384 [math]; bank1:0xCAB8=FUN_CODE_cab8; bank1:0xCBF3=publish_0514_and_0342_product [writer]; bank1:0xCC95=set_0397_from_0342_by_0514_band [logic]; bank1:0xD018=dispatch_on_03c3_low3 [dispatch]; bank1:0xD037=default; bank1:0xDB0B=FUN_CODE_db0b; bank1:0xDEE8=FUN_CODE_dee8; bank1:0xDEF1=FUN_CODE_def1; bank1:0xE0CE=FUN_CODE_e0ce,ka2105d9c09e7
0x0343,main-ec,DAT_EXTMEM,0x0342-0x0344,main-ec-001,5,4,0,1,0,0,1,1,1,yes,,bank1:0xD34B=bump_counter_mirror_to_04a6_04a7 [writer],k7497cf885614
0x0344,main-ec,DAT_EXTMEM,0x0342-0x0344,main-ec-001,2,1,1,0,0,0,1,1,1,yes,,bank1:0xD34B=bump_counter_mirror_to_04a6_04a7 [writer],k7497cf885614
0x0347,main-ec,DAT_EXTMEM,0x0347-0x0349,main-ec-004,8,7,1,0,0,0,4,1,5,no,,bank1:0xC778=clear_0492_04a0_0524_0526_and_0497b5 [logic]; bank1:0xCA3E=count_0361_to_40_then_branch_on_0347 [logic]; bank1:0xCBF3=publish_0514_and_0342_product [writer]; bank1:0xDEE8=FUN_CODE_dee8; bank1:0xDEF1=FUN_CODE_def1,kffd18a7555bf
0x0348,main-ec,DAT_EXTMEM,0x0347-0x0349,main-ec-004,7,1,6,0,0,0,1,5,5,no,,bank1:0xD61A=FUN_CODE_d61a; bank1:0xD6C6=FUN_CODE_d6c6; bank1:0xD6D7=FUN_CODE_d6d7; bank1:0xDEE8=FUN_CODE_dee8; bank1:0xDEF1=FUN_CODE_def1,kffd18a7555bf
0x0349,main-ec,DAT_EXTMEM,0x0347-0x0349,main-ec-001,6,4,1,1,0,0,2,2,2,no,,bank1:0xCBE8=increment_0349_saturating [writer]; bank1:0xD34B=bump_counter_mirror_to_04a6_04a7 [writer],k7497cf885614
0x034D,main-ec,DAT_EXTMEM,0x034D-0x034D,main-ec-039,3,3,0,0,0,0,1,0,1,yes,,bank1:0xD274=div_23_minus_0386_by_034d_capped_15 [math],ka0e531e9f8e4
0x0360,main-ec,DAT_EXTMEM,0x0360-0x0362,main-ec-350,1,0,1,0,0,0,0,1,1,yes,,bank1:0xD0A6=store_03c3_to_0360_when_ge_3 [writer],ke44714282869
0x0361,main-ec,DAT_EXTMEM,0x0360-0x0362,main-ec-228,12,6,4,2,0,0,2,4,4,no,,bank1:0xC979=mul_0342_0514_into_0388_when_03d0_lt_0384 [math]; bank1:0xC9BE=count_0361_then_0362_toward_03a3 [logic]; bank1:0xCA1D=add_03a6_plus_0388_into_039e [math]; bank1:0xCA3E=count_0361_to_40_then_branch_on_0347 [logic],kdb59bbf2ce78
0x0362,main-ec,DAT_EXTMEM,0x0360-0x0362,main-ec-271,6,2,3,1,0,0,1,3,3,no,,bank1:0xC979=mul_0342_0514_into_0388_when_03d0_lt_0384 [math]; bank1:0xC9BE=count_0361_then_0362_toward_03a3 [logic]; bank1:0xCA02=store_a_then_03a3_3_over_1f [logic],k7cc17da7cca7
0x0365,main-ec,DAT_EXTMEM,0x0365-0x0368,main-ec-272,6,3,2,1,0,0,2,3,3,no,,bank1:0xDAAD=FUN_CODE_daad; bank1:0xDACC=FUN_CODE_dacc; bank1:0xE6CB=decrement_0365_and_0368_if_nonzero [state],ke694e37ba44f
0x0366,main-ec,DAT_EXTMEM,0x0365-0x0368,main-ec-023,6,3,2,1,0,0,1,1,1,yes,,bank1:0xD61A=FUN_CODE_d61a,k8dbbd9fbf083
0x0367,main-ec,DAT_EXTMEM,0x0365-0x0368,main-ec-194,40,31,0,9,0,0,20,5,20,no,,bank1:0xAD85=forwarder_to_b33b [forwarder]; bank1:0xB33B=FUN_CODE_b33b; bank1:0xB407=forwarder_to_b40e [forwarder]; bank1:0xB40E=cmp_dptr_to_r2r1 [math]; bank1:0xB415=bump_counter_054d [state]; bank1:0xB41C=store_054d_set_bit_on_10 [state]; bank1:0xB43B=FUN_CODE_b43b; bank1:0xC8F6=e0_bit2_dispatch [dispatch]; bank1:0xC9BE=count_0361_then_0362_toward_03a3 [logic]; bank1:0xCA3E=count_0361_to_40_then_branch_on_0347 [logic]; bank1:0xCC95=set_0397_from_0342_by_0514_band [logic]; bank1:0xD0C4=update_0524_0526_4a0_and_0497_flags [state]; bank1:0xD2A3=derive_scale_from_034e_and_compute_from_044c [math]; bank1:0xD524=FUN_CODE_d524; bank1:0xD6EE=FUN_CODE_d6ee; bank1:0xD7F4=FUN_CODE_d7f4; bank1:0xD946=FUN_CODE_d946; bank1:0xDEC4=FUN_CODE_dec4; bank1:0xE100=FUN_CODE_e100; bank1:0xE1D7=counter_tick_03ae_0560 [logic],k80778fd0ee01
0x0368,main-ec,DAT_EXTMEM,0x0365-0x0368,main-ec-285,5,3,1,1,0,0,2,2,2,no,,bank1:0xD17E=increment_0514_toward_0x64 [logic]; bank1:0xE6CB=decrement_0365_and_0368_if_nonzero [state],ka1a4475123fc
0x036C,main-ec,DAT_EXTMEM,0x036C-0x036D,main-ec-225,13,3,10,0,0,0,3,6,6,no,,bank1:0x703F=forwarder_to_e322 [forwarder]; bank1:0xE2D3=FUN_CODE_e2d3; bank1:0xE322=FUN_CODE_e322; bank1:0xE332=set_036c_to_4_jump_e490 [forwarder]; bank1:0xE490=stage_1c00_block_from_code_table_indexed_03c4 [logic]; bank1:0xE501=reset_03c4_03af_and_clear_03a1_bit [state],k052b68a6f901
0x036D,main-ec,DAT_EXTMEM,0x036C-0x036D,main-ec-013,3,2,1,0,0,0,2,1,3,no,,bank1:0xD37F=scan_table_03de_down_stride2 [logic]; bank1:0xD472=store_r1_to_0514_03ab_if_gap_ok [writer]; bank1:0xE781=countdown_03a8_gated_by_0490_bit1 [state],k3fdd14ddea2e
0x0370,main-ec,DAT_EXTMEM,0x0370-0x0373,main-ec-023,3,2,0,0,1,0,1,0,2,no,,bank1:0xD61A=FUN_CODE_d61a; bank1:0xD8B9=FUN_CODE_d8b9,k8dbbd9fbf083
0x0371,main-ec,DAT_EXTMEM,0x0370-0x0373,main-ec-023,2,1,0,0,1,0,1,0,2,no,,bank1:0xD61A=FUN_CODE_d61a; bank1:0xD8B9=FUN_CODE_d8b9,k8dbbd9fbf083
0x0372,main-ec,DAT_EXTMEM,0x0370-0x0373,main-ec-023,2,1,0,0,0,1,1,0,2,no,,bank1:0xD61A=FUN_CODE_d61a; bank1:0xD8B9=FUN_CODE_d8b9,k8dbbd9fbf083
0x0373,main-ec,DAT_EXTMEM,0x0370-0x0373,main-ec-023,2,2,0,0,0,0,2,0,2,no,,bank1:0xD61A=FUN_CODE_d61a; bank1:0xD8B9=FUN_CODE_d8b9,k8dbbd9fbf083
0x0375,main-ec,DAT_EXTMEM,0x0375-0x0375,main-ec-023,3,3,0,0,0,0,1,0,1,yes,,bank1:0xD61A=FUN_CODE_d61a,k8dbbd9fbf083
0x0377,main-ec,DAT_EXTMEM,0x0377-0x0377,main-ec-023,1,1,0,0,0,0,1,0,1,yes,,bank1:0xD61A=FUN_CODE_d61a,k8dbbd9fbf083
0x0382,main-ec,DAT_EXTMEM,0x0382-0x0383,main-ec-005,4,4,0,0,0,0,2,0,2,no,,bank1:0xD6EE=FUN_CODE_d6ee; bank1:0xD946=FUN_CODE_d946,k5795f893f0b3
0x0383,main-ec,DAT_EXTMEM,0x0382-0x0383,main-ec-005,2,2,0,0,0,0,2,0,2,no,,bank1:0xD6EE=FUN_CODE_d6ee; bank1:0xD946=FUN_CODE_d946,k5795f893f0b3
0x0386,main-ec,DAT_EXTMEM,0x0386-0x038F,main-ec-086,4,2,2,0,0,0,1,2,3,no,,bank1:0xD274=div_23_minus_0386_by_034d_capped_15 [math]; bank1:0xE100=FUN_CODE_e100; bank1:0xE8A4=compute_097e_times_10_write_0386_0387 [logic],k1adfccdf9044
0x0387,main-ec,DAT_EXTMEM,0x0386-0x038F,main-ec-086,2,0,2,0,0,0,0,2,2,no,,bank1:0xE237=gate_1c00_init_defaults [gate]; bank1:0xE8A4=compute_097e_times_10_write_0386_0387 [logic],k1adfccdf9044
0x0388,main-ec,DAT_EXTMEM,0x0386-0x038F,main-ec-005,5,2,2,1,0,0,1,2,2,no,,bank1:0xC979=mul_0342_0514_into_0388_when_03d0_lt_0384 [math]; bank1:0xD6EE=FUN_CODE_d6ee,k5795f893f0b3
0x0389,main-ec,DAT_EXTMEM,0x0386-0x038F,main-ec-005,4,1,2,1,0,0,1,2,2,no,,bank1:0xC979=mul_0342_0514_into_0388_when_03d0_lt_0384 [math]; bank1:0xD6EE=FUN_CODE_d6ee,k5795f893f0b3
0x038A,main-ec,DAT_EXTMEM,0x0386-0x038F,main-ec-005,3,2,0,1,0,0,1,1,1,yes,,bank1:0xD6EE=FUN_CODE_d6ee,k5795f893f0b3
0x038B,main-ec,DAT_EXTMEM,0x0386-0x038F,main-ec-005,2,1,0,1,0,0,1,1,1,yes,,bank1:0xD6EE=FUN_CODE_d6ee,k5795f893f0b3
0x038C,main-ec,DAT_EXTMEM,0x0386-0x038F,main-ec-005,3,2,0,1,0,0,1,1,1,yes,,bank1:0xD6EE=FUN_CODE_d6ee,k5795f893f0b3
0x038D,main-ec,DAT_EXTMEM,0x0386-0x038F,main-ec-005,2,1,0,1,0,0,1,1,1,yes,,bank1:0xD6EE=FUN_CODE_d6ee,k5795f893f0b3
0x038E,main-ec,DAT_EXTMEM,0x0386-0x038F,main-ec-005,3,2,0,1,0,0,1,1,1,yes,,bank1:0xD6EE=FUN_CODE_d6ee,k5795f893f0b3
0x038F,main-ec,DAT_EXTMEM,0x0386-0x038F,main-ec-005,2,1,0,1,0,0,1,1,1,yes,,bank1:0xD6EE=FUN_CODE_d6ee,k5795f893f0b3
0x0391,main-ec,DAT_EXTMEM,0x0391-0x039D,main-ec-004,2,1,1,0,0,0,1,1,2,no,,bank1:0xDB0B=FUN_CODE_db0b; bank1:0xE100=FUN_CODE_e100,kffd18a7555bf
0x0392,main-ec,DAT_EXTMEM,0x0391-0x039D,main-ec-035,5,2,2,1,0,0,1,2,2,no,,bank1:0xD8F9=FUN_CODE_d8f9; bank1:0xD946=FUN_CODE_d946,k12d1d7d61a4a
0x0393,main-ec,DAT_EXTMEM,0x0391-0x039D,main-ec-035,4,1,2,1,0,0,1,2,2,no,,bank1:0xD8F9=FUN_CODE_d8f9; bank1:0xD946=FUN_CODE_d946,k12d1d7d61a4a
0x0394,main-ec,DAT_EXTMEM,0x0391-0x039D,main-ec-223,14,1,13,0,0,0,1,9,10,no,,bank1:0xC80E=dispatch_0394_low3_through_ljmp_table [dispatch]; bank1:0xC830=step_state_from_0490_low3 [state]; bank1:0xC861=on_198a_result_advance_0394 [state]; bank1:0xC884=on_198a_result_advance_0394_to_3 [state]; bank1:0xC8C7=on_198a_result_step_03c2_low2 [state]; bank1:0xD1E7=set_0497_bit6_and_0394_to_5 [logic]; bank1:0xD246=clear_0394_or_call_cd80 [logic]; bank1:0xDEE8=FUN_CODE_dee8; bank1:0xDEF1=FUN_CODE_def1; bank1:0xE090=FUN_CODE_e090,k7d5465705109
0x0395,main-ec,DAT_EXTMEM,0x0391-0x039D,main-ec-061,1,0,1,0,0,0,0,1,1,yes,,bank1:0xCC2D=FUN_CODE_cc2d,k1ac1d225fd9d
0x0396,main-ec,DAT_EXTMEM,0x0391-0x039D,main-ec-061,2,1,1,0,0,0,1,1,2,no,,bank1:0xC931=FUN_CODE_c931; bank1:0xCC2D=FUN_CODE_cc2d,k1ac1d225fd9d
0x0397,main-ec,DAT_EXTMEM,0x0391-0x039D,main-ec-204,22,6,15,1,0,0,3,5,7,no,,bank1:0xCBAB=FUN_CODE_cbab; bank1:0xCC95=set_0397_from_0342_by_0514_band [logic]; bank1:0xCD80=count_0397_down_to_03b5_then_0514 [unresolved]; bank1:0xD018=dispatch_on_03c3_low3 [dispatch]; bank1:0xD037=default; bank1:0xD068=scale_store_to_0397 [math]; bank1:0xD09F=store_ff_to_0397 [writer],k37d139de0a65
0x0398,main-ec,DAT_EXTMEM,0x0391-0x039D,main-ec-241,9,9,0,0,0,0,7,0,7,no,,bank0:0x9049=countdown_0806_and_branch_on_0490 [logic]; bank0:0xA00E=seed_0872_087a_088a_then_select_level [state]; bank0:0xA844=update_0476_flags [state]; bank1:0x8BD1=select_probe_address_and_return_carry [logic]; bank1:0x976E=clear_0480_bit0_then_step_05f1_countdown [state]; bank1:0x9F04=dispatch_on_dpl_5b_7b_40 [dispatch]; bank1:0xB0D1=step_index_056b_update_0495_0493 [state],kf21a1bc0c740
0x0399,main-ec,DAT_EXTMEM,0x0391-0x039D,main-ec-004,25,13,7,0,5,0,7,6,11,no,,bank0:0xBAAE=load_r7_r6_from_0608_and_return_0399 [reader]; bank1:0xA24E=FUN_CODE_a24e; bank1:0xC700=setup_state_and_copy_30_byte_table [init]; bank1:0xD524=FUN_CODE_d524; bank1:0xD61A=FUN_CODE_d61a; bank1:0xD6C6=FUN_CODE_d6c6; bank1:0xD6D7=FUN_CODE_d6d7; bank1:0xD7F4=FUN_CODE_d7f4; bank1:0xDB0B=FUN_CODE_db0b; bank1:0xDEE8=FUN_CODE_dee8; bank1:0xDEF1=FUN_CODE_def1,kffd18a7555bf
0x039A,main-ec,DAT_EXTMEM,0x0391-0x039D,main-ec-061,5,4,1,0,0,0,2,1,3,no,,bank1:0xC9BE=count_0361_then_0362_toward_03a3 [logic]; bank1:0xCC2D=FUN_CODE_cc2d; bank1:0xCC95=set_0397_from_0342_by_0514_band [logic],k1ac1d225fd9d
0x039B,main-ec,DAT_EXTMEM,0x0391-0x039D,main-ec-079,10,7,2,1,0,0,2,1,2,no,,bank1:0xCAB8=FUN_CODE_cab8; bank1:0xCB1F=set_039b_039c_from_0404_div_100 [math],k0f932980fb37
0x039C,main-ec,DAT_EXTMEM,0x0391-0x039D,main-ec-079,8,2,6,0,0,0,1,1,2,no,,bank1:0xCAB8=FUN_CODE_cab8; bank1:0xCB1F=set_039b_039c_from_0404_div_100 [math],k0f932980fb37
0x039D,main-ec,DAT_EXTMEM,0x0391-0x039D,main-ec-079,5,4,1,0,0,0,1,1,1,yes,,bank1:0xCB1F=set_039b_039c_from_0404_div_100 [math],k0f932980fb37
0x03A0,main-ec,DAT_EXTMEM,0x03A0-0x03A5,main-ec-206,21,12,0,9,0,0,7,7,7,no,,bank1:0xD61A=FUN_CODE_d61a; bank1:0xDEE8=FUN_CODE_dee8; bank1:0xDEF1=FUN_CODE_def1; bank1:0xE090=FUN_CODE_e090; bank1:0xE100=FUN_CODE_e100; bank1:0xE237=gate_1c00_init_defaults [gate]; bank1:0xE27D=reset_1c00_group_and_toggle_03a0 [state],ka82577c3a704
0x03A1,main-ec,DAT_EXTMEM,0x03A0-0x03A5,main-ec-106,55,32,8,15,0,0,17,14,19,no,,bank1:0xC700=setup_state_and_copy_30_byte_table [init]; bank1:0xCAB8=FUN_CODE_cab8; bank1:0xCB08=set_0575_08_when_03a1_low2_clear [writer]; bank1:0xD32C=copy_0514_to_03c1_and_set_03a1_bit0 [writer]; bank1:0xD37F=scan_table_03de_down_stride2 [logic]; bank1:0xD472=store_r1_to_0514_03ab_if_gap_ok [writer]; bank1:0xD61A=FUN_CODE_d61a; bank1:0xD6C6=FUN_CODE_d6c6; bank1:0xD6D7=FUN_CODE_d6d7; bank1:0xD6E1=FUN_CODE_d6e1; bank1:0xDEE8=FUN_CODE_dee8; bank1:0xDEF1=FUN_CODE_def1; bank1:0xE100=FUN_CODE_e100; bank1:0xE2D3=FUN_CODE_e2d3; bank1:0xE3B5=copy_03cd_03ce_03cf_to_1c02_1c04_1c05 [copy]; bank1:0xE490=stage_1c00_block_from_code_table_indexed_03c4 [logic]; bank1:0xE4E9=gate_1c00_bit1_then_1c00_ff [gate]; bank1:0xE501=reset_03c4_03af_and_clear_03a1_bit [state]; bank1:0xE54F=increment_03af_clear_03a1_on_wrap [state],k8072b8aca641
0x03A2,main-ec,DAT_EXTMEM,0x03A0-0x03A5,main-ec-035,13,10,0,3,0,0,4,1,4,no,,bank1:0xC59F=countdown_0896_and_gate_on_04ab_equals_64 [state]; bank1:0xC931=FUN_CODE_c931; bank1:0xD37F=scan_table_03de_down_stride2 [logic]; bank1:0xD946=FUN_CODE_d946,k12d1d7d61a4a
0x03A3,main-ec,DAT_EXTMEM,0x03A0-0x03A5,main-ec-224,14,2,12,0,0,0,2,9,11,no,,bank1:0xC8F4=jump_to_c924 [forwarder]; bank1:0xC924=dispatch_03a3_low3 [dispatch]; bank1:0xC931=FUN_CODE_c931; bank1:0xC979=mul_0342_0514_into_0388_when_03d0_lt_0384 [math]; bank1:0xC9BE=count_0361_then_0362_toward_03a3 [logic]; bank1:0xCA02=store_a_then_03a3_3_over_1f [logic]; bank1:0xCA16=FUN_CODE_ca16; bank1:0xCA1D=add_03a6_plus_0388_into_039e [math]; bank1:0xCA3E=count_0361_to_40_then_branch_on_0347 [logic]; bank1:0xCAB8=FUN_CODE_cab8; bank1:0xCB08=set_0575_08_when_03a1_low2_clear [writer],k3a452019e3e0
0x03A4,main-ec,DAT_EXTMEM,0x03A0-0x03A5,main-ec-133,7,4,0,3,0,0,1,1,1,yes,,bank1:0xCC95=set_0397_from_0342_by_0514_band [logic],k8397c90dec9f
0x03A5,main-ec,DAT_EXTMEM,0x03A0-0x03A5,main-ec-005,18,11,0,7,0,0,2,2,2,no,,bank1:0xD524=FUN_CODE_d524; bank1:0xD6EE=FUN_CODE_d6ee,k5795f893f0b3
0x03A8,main-ec,DAT_EXTMEM,0x03A8-0x03AB,main-ec-013,6,3,2,1,0,0,1,2,2,no,,bank1:0xC751=zero_0300_03ff_then_set_3fe_3a8_3fb [writer]; bank1:0xE781=countdown_03a8_gated_by_0490_bit1 [state],k3fdd14ddea2e
0x03A9,main-ec,DAT_EXTMEM,0x03A8-0x03AB,main-ec-053,2,0,2,0,0,0,0,1,1,yes,,bank1:0xCB80=div_0343_by_31e_shifted_into_03a9 [math],k894b7ea3b2d6
0x03AA,main-ec,DAT_EXTMEM,0x03A8-0x03AB,main-ec-039,7,4,3,0,0,0,1,1,1,yes,,bank1:0xE5D6=FUN_CODE_e5d6,ka0e531e9f8e4
0x03AB,main-ec,DAT_EXTMEM,0x03A8-0x03AB,main-ec-013,6,2,4,0,0,0,1,2,2,no,,bank1:0xD37F=scan_table_03de_down_stride2 [logic]; bank1:0xD472=store_r1_to_0514_03ab_if_gap_ok [writer],k3fdd14ddea2e
0x03AE,main-ec,DAT_EXTMEM,0x03AE-0x03B6,main-ec-076,9,4,5,0,0,0,2,2,2,no,,bank1:0xE100=FUN_CODE_e100; bank1:0xE1D7=counter_tick_03ae_0560 [logic],k0fcd37ec5c82
0x03AF,main-ec,DAT_EXTMEM,0x03AE-0x03B6,main-ec-209,19,12,7,0,0,0,4,5,5,no,,bank1:0xE2D3=FUN_CODE_e2d3; bank1:0xE490=stage_1c00_block_from_code_table_indexed_03c4 [logic]; bank1:0xE4E9=gate_1c00_bit1_then_1c00_ff [gate]; bank1:0xE501=reset_03c4_03af_and_clear_03a1_bit [state]; bank1:0xE54F=increment_03af_clear_03a1_on_wrap [state],k2bf5873f9bff
0x03B0,main-ec,DAT_EXTMEM,0x03AE-0x03B6,main-ec-005,4,2,2,0,0,0,1,1,1,yes,,bank1:0xD6EE=FUN_CODE_d6ee,k5795f893f0b3
0x03B1,main-ec,DAT_EXTMEM,0x03AE-0x03B6,main-ec-005,3,1,2,0,0,0,1,1,1,yes,,bank1:0xD6EE=FUN_CODE_d6ee,k5795f893f0b3
0x03B2,main-ec,DAT_EXTMEM,0x03AE-0x03B6,main-ec-005,3,2,0,1,0,0,1,1,1,yes,,bank1:0xD6EE=FUN_CODE_d6ee,k5795f893f0b3
0x03B3,main-ec,DAT_EXTMEM,0x03AE-0x03B6,main-ec-005,3,2,1,0,0,0,1,1,1,yes,,bank1:0xD6EE=FUN_CODE_d6ee,k5795f893f0b3
0x03B4,main-ec,DAT_EXTMEM,0x03AE-0x03B6,main-ec-005,3,2,1,0,0,0,1,1,1,yes,,bank1:0xD6EE=FUN_CODE_d6ee,k5795f893f0b3
0x03B5,main-ec,DAT_EXTMEM,0x03AE-0x03B6,main-ec-259,7,4,2,1,0,0,2,3,3,no,,bank1:0xCD80=count_0397_down_to_03b5_then_0514 [unresolved]; bank1:0xD0A6=store_03c3_to_0360_when_ge_3 [writer]; bank1:0xD6EE=FUN_CODE_d6ee,k06032c3eb0f8
0x03B6,main-ec,DAT_EXTMEM,0x03AE-0x03B6,main-ec-247,8,4,3,1,0,0,2,3,3,no,,bank1:0xCBAB=FUN_CODE_cbab; bank1:0xCC95=set_0397_from_0342_by_0514_band [logic]; bank1:0xD6EE=FUN_CODE_d6ee,k662c1b055f5a
0x03BA,main-ec,DAT_EXTMEM,0x03BA-0x03C4,main-ec-039,7,4,2,1,0,0,2,1,2,no,,bank1:0xD274=div_23_minus_0386_by_034d_capped_15 [math]; bank1:0xE5D6=FUN_CODE_e5d6,ka0e531e9f8e4
0x03BB,main-ec,DAT_EXTMEM,0x03BA-0x03C4,main-ec-133,4,3,0,1,0,0,2,1,2,no,,bank1:0xCC95=set_0397_from_0342_by_0514_band [logic]; bank1:0xD7F4=FUN_CODE_d7f4,k8397c90dec9f
0x03BC,main-ec,DAT_EXTMEM,0x03BA-0x03C4,main-ec-132,6,3,1,1,1,0,1,1,1,yes,,bank1:0xD4D3=FUN_CODE_d4d3,k079b5db20e3d
0x03BD,main-ec,DAT_EXTMEM,0x03BA-0x03C4,main-ec-035,5,3,1,1,0,0,1,2,2,no,,bank1:0xD8F9=FUN_CODE_d8f9; bank1:0xD946=FUN_CODE_d946,k12d1d7d61a4a
0x03BE,main-ec,DAT_EXTMEM,0x03BA-0x03C4,main-ec-035,6,3,2,1,0,0,1,2,2,no,,bank1:0xD8F9=FUN_CODE_d8f9; bank1:0xD946=FUN_CODE_d946,k12d1d7d61a4a
0x03BF,main-ec,DAT_EXTMEM,0x03BA-0x03C4,main-ec-118,6,2,3,1,0,0,1,1,1,yes,,bank1:0xCFB1=step_03c3_and_reload_03bf [state],k53522ac19b81
0x03C0,main-ec,DAT_EXTMEM,0x03BA-0x03C4,main-ec-004,7,6,1,0,0,0,2,1,3,no,,bank1:0xDEE8=FUN_CODE_dee8; bank1:0xDEF1=FUN_CODE_def1; bank1:0xE0CE=FUN_CODE_e0ce,kffd18a7555bf
0x03C1,main-ec,DAT_EXTMEM,0x03BA-0x03C4,main-ec-273,6,1,5,0,0,0,1,5,5,no,,bank1:0xD0C4=update_0524_0526_4a0_and_0497_flags [state]; bank1:0xD17E=increment_0514_toward_0x64 [logic]; bank1:0xD32C=copy_0514_to_03c1_and_set_03a1_bit0 [writer]; bank1:0xDEE8=FUN_CODE_dee8; bank1:0xDEF1=FUN_CODE_def1,kfe683fe3815a
0x03C2,main-ec,DAT_EXTMEM,0x03BA-0x03C4,main-ec-274,6,4,0,2,0,0,2,2,2,no,,bank1:0xC8C7=on_198a_result_step_03c2_low2 [state]; bank1:0xD219=step_03c2_and_dispatch_four_ways [dispatch],kf0a09d7b38bd
0x03C3,main-ec,DAT_EXTMEM,0x03BA-0x03C4,main-ec-118,19,17,1,1,0,0,10,1,10,no,,bank1:0xCE2D=store_slot_for_index_0_and_7 [writer]; bank1:0xCE78=store_slot_for_index_1 [writer]; bank1:0xCEA9=store_slot_for_index_2 [writer]; bank1:0xCEDA=store_slot_for_index_3 [writer]; bank1:0xCF0B=store_slot_for_index_4 [writer]; bank1:0xCF3C=store_slot_for_index_5 [writer]; bank1:0xCF6D=store_slot_for_index_6 [writer]; bank1:0xCFB1=step_03c3_and_reload_03bf [state]; bank1:0xD018=dispatch_on_03c3_low3 [dispatch]; bank1:0xD0A6=store_03c3_to_0360_when_ge_3 [writer],k53522ac19b81
0x03C4,main-ec,DAT_EXTMEM,0x03BA-0x03C4,main-ec-106,32,17,11,4,0,0,2,9,9,no,,bank1:0xCAB8=FUN_CODE_cab8; bank1:0xD32C=copy_0514_to_03c1_and_set_03a1_bit0 [writer]; bank1:0xD61A=FUN_CODE_d61a; bank1:0xD6C6=FUN_CODE_d6c6; bank1:0xD6D7=FUN_CODE_d6d7; bank1:0xD6E1=FUN_CODE_d6e1; bank1:0xE2D3=FUN_CODE_e2d3; bank1:0xE490=stage_1c00_block_from_code_table_indexed_03c4 [logic]; bank1:0xE501=reset_03c4_03af_and_clear_03a1_bit [state],k8072b8aca641
0x03C9,main-ec,DAT_EXTMEM,0x03C9-0x03CF,main-ec-005,6,4,0,2,0,0,1,1,1,yes,,bank1:0xD6EE=FUN_CODE_d6ee,k5795f893f0b3
0x03CA,main-ec,DAT_EXTMEM,0x03C9-0x03CF,main-ec-013,4,2,1,1,0,0,1,1,1,yes,,bank1:0xD5E1=FUN_CODE_d5e1,k3fdd14ddea2e
0x03CB,main-ec,DAT_EXTMEM,0x03C9-0x03CF,main-ec-013,4,2,1,1,0,0,1,1,1,yes,,bank1:0xD5E1=FUN_CODE_d5e1,k3fdd14ddea2e
0x03CC,main-ec,DAT_EXTMEM,0x03C9-0x03CF,main-ec-238,10,6,2,2,0,0,4,4,4,no,,bank1:0xD524=FUN_CODE_d524; bank1:0xD5B4=FUN_CODE_d5b4; bank1:0xD5E1=FUN_CODE_d5e1; bank1:0xD602=FUN_CODE_d602,k1f6e83f49e6a
0x03CD,main-ec,DAT_EXTMEM,0x03C9-0x03CF,main-ec-091,2,1,1,0,0,0,1,1,1,yes,,bank1:0xE3B5=copy_03cd_03ce_03cf_to_1c02_1c04_1c05 [copy],k52a28fdcad6f
0x03CE,main-ec,DAT_EXTMEM,0x03C9-0x03CF,main-ec-091,2,1,1,0,0,0,1,1,1,yes,,bank1:0xE3B5=copy_03cd_03ce_03cf_to_1c02_1c04_1c05 [copy],k52a28fdcad6f
0x03CF,main-ec,DAT_EXTMEM,0x03C9-0x03CF,main-ec-091,2,1,1,0,0,0,1,1,1,yes,,bank1:0xE3B5=copy_03cd_03ce_03cf_to_1c02_1c04_1c05 [copy],k52a28fdcad6f
0x03F0,main-ec,DAT_EXTMEM,0x03F0-0x03F1,main-ec-061,1,0,1,0,0,0,0,1,1,yes,,bank1:0xC931=FUN_CODE_c931,k1ac1d225fd9d
0x03F1,main-ec,DAT_EXTMEM,0x03F0-0x03F1,main-ec-309,3,2,0,1,0,0,1,1,1,yes,,bank1:0xCDCB=dispatch_03f1_low3 [dispatch],k81e30adbdbb7
0x03F6,main-ec,DAT_EXTMEM,0x03F6-0x03FB,main-ec-164,1,0,1,0,0,0,0,1,1,yes,,bank1:0xCE2D=store_slot_for_index_0_and_7 [writer],k64efbcdb8de5
0x03F7,main-ec,DAT_EXTMEM,0x03F6-0x03FB,main-ec-164,1,0,1,0,0,0,0,1,1,yes,,bank1:0xCE2D=store_slot_for_index_0_and_7 [writer],k64efbcdb8de5
0x03F8,main-ec,DAT_EXTMEM,0x03F6-0x03FB,main-ec-165,1,0,1,0,0,0,0,1,1,yes,,bank1:0xCF6D=store_slot_for_index_6 [writer],kc519f3cca34c
0x03F9,main-ec,DAT_EXTMEM,0x03F6-0x03FB,main-ec-165,1,0,1,0,0,0,0,1,1,yes,,bank1:0xCF6D=store_slot_for_index_6 [writer],kc519f3cca34c
